TK_Nr;DZ_Nr;DZ_Name;Land_Nr;Land_Code;Str_Kl;Str_Nr;Str_Zus;Erf_Art;Fernziel_Ri1;Nahziel_Ri1;Hi_Ri1;Fernziel_Ri2;Nahziel_Ri2;Hi_Ri2;Anz_Fs_Q;Betriebs_km;vT_MobisSo;vT_W;vT_U;vT_S;DTV_Kfz_MobisSo_Q;DTV_Kfz_MobisSo_Ri1;DTV_Kfz_MobisSo_Ri2;DTV_Kfz_W_Q;DTV_Kfz_W_Ri1;DTV_Kfz_W_Ri2;DTV_Kfz_U_Q;DTV_Kfz_U_Ri1;DTV_Kfz_U_Ri2;DTV_Kfz_S_Q;DTV_Kfz_S_Ri1;DTV_Kfz_S_Ri2;Entw_Kfz_MobisSo_Q;Entw_Kfz_W_Q;Entw_Kfz_U_Q;Entw_Kfz_S_Q;DTV_SV_MobisSo_Q;DTV_SV_MobisSo_Ri1;DTV_SV_MobisSo_Ri2;DTV_SV_W_Q;DTV_SV_W_Ri1;DTV_SV_W_Ri2;DTV_SV_U_Q;DTV_SV_U_Ri1;DTV_SV_U_Ri2;DTV_SV_S_Q;DTV_SV_S_Ri1;DTV_SV_S_Ri2;Entw_SV_MobisSo_Q;Entw_SV_W_Q;Entw_SV_U_Q;Entw_SV_S_Q;pSV_MobisSo_Q;pSV_W_Q;pSV_U_Q;pSV_S_Q;fer;bSo;bFr;Mt;pMt;Mn;pMn;Md;pMd;Me;pMe;MSV30_Kfz_MobisSo_Q;MSV30_Kfz_W_Q;MSV30_Kfz_U_Q;MSV30_Kfz_S_Q;MSV30maxRi_Kfz_MobisSo;MSV30maxRi_Kfz_W;MSV30maxRi_Kfz_U;MSV30maxRi_Kfz_S;pMSV30maxRi_Kfz_MobisSo;pMSV30maxRi_Kfz_W;pMSV30maxRi_Kfz_U;pMSV30maxRi_Kfz_S;Ri_MSV30maxRi_Kfz_MobisSo;Ri_MSV30maxRi_Kfz_W;Ri_MSV30maxRi_Kfz_U;Ri_MSV30maxRi_Kfz_S;DL_Q;DL_Ri1;DL_Ri2;JG;WG_Ri1;WG_Ri2;TG_Mo_Ri1;TGMax1_Mo_Ri1;TGMax2_Mo_Ri1;TG_Mo_Ri2;TGMax1_Mo_Ri2;TGMax2_Mo_Ri2;TG_DiMiDo_Ri1;TGMax1_DiMiDo_Ri1;TGMax2_DiMiDo_Ri1;TG_DiMiDo_Ri2;TGMax1_DiMiDo_Ri2;TGMax2_DiMiDo_Ri2;TG_Fr_Ri1;TGMax1_Fr_Ri1;TGMax2_Fr_Ri1;TG_Fr_Ri2;TGMax1_Fr_Ri2;TGMax2_Fr_Ri2;TG_Sa_Ri1;TGMax1_Sa_Ri1;TGMax2_Sa_Ri1;TG_Sa_Ri2;TGMax1_Sa_Ri2;TGMax2_Sa_Ri2;TG_SoFei_Ri1;TGMax1_SoFei_Ri1;TGMax2_SoFei_Ri1;TG_SoFei_Ri2;TGMax1_SoFei_Ri2;TGMax2_SoFei_Ri2;pPLZ_MobisSo_Q;pLfw_MobisSo_Q;pMot_MobisSo_Q;pPmA_MobisSo_Q;pLoA_MobisSo_Q;pLzg_MobisSo_Q;pSat_MobisSo_Q;pBus_MobisSo_Q;pSon_MobisSo_Q;pPLZ_W_Q;pLfw_W_Q;pMot_W_Q;pPmA_W_Q;pLoA_W_Q;pLzg_W_Q;pSat_W_Q;pBus_W_Q;pSon_W_Q;pPLZ_U_Q;pLfw_U_Q;pMot_U_Q;pPmA_U_Q;pLoA_U_Q;pLzg_U_Q;pSat_U_Q;pBus_U_Q;pSon_U_Q;pPLZ_S_Q;pLfw_S_Q;pMot_S_Q;pPmA_S_Q;pLoA_S_Q;pLzg_S_Q;pSat_S_Q;pBus_S_Q;pSon_S_Q;Koor_UTM32_E;Koor_UTM32_N;DTV_Kfz_WU_MobisFr_Q;DTV_Kfz_WU_MobisFr_Ri1;DTV_Kfz_WU_MobisFr_Ri2;DTV_SV_WU_MobisFr_Q;DTV_SV_WU_MobisFr_Ri1;DTV_SV_WU_MobisFr_Ri2;DTV_Kfz_WU_Sa_Q;DTV_Kfz_WU_Sa_Ri1;DTV_Kfz_WU_Sa_Ri2;DTV_SV_WU_Sa_Q;DTV_SV_WU_Sa_Ri1;DTV_SV_WU_Sa_Ri2;MSV30_Kfz_MobisSo_Ri1;MSV30_Kfz_MobisSo_Ri2;MSV30_Kfz_W_Ri1;MSV30_Kfz_W_Ri2;MSV30_Kfz_U_Ri1;MSV30_Kfz_U_Ri2;MSV30_Kfz_S_Ri1;MSV30_Kfz_S_Ri2;bSV30_MobisSo_Ri1;bSV30_MobisSo_Ri2;bSV30_W_Ri1;bSV30_W_Ri2;bSV30_U_Ri1;bSV30_U_Ri2;bSV30_S_Ri1;bSV30_S_Ri2;DTV_Kfz_W_MobisFr_Q;DTV_Kfz_W_MobisFr_Ri1;DTV_Kfz_W_MobisFr_Ri2;DTV_SV_W_MobisFr_Q;DTV_SV_W_MobisFr_Ri1;DTV_SV_W_MobisFr_Ri2;pSV_W_MobisFr_Q;pSV_W_MobisFr_Ri1;pSV_W_MobisFr_Ri2;Koor_WGS84_N;Koor_WGS84_E;MSV50_Kfz_MobisSo_Ri1;MSV50_Kfz_MobisSo_Ri2;pMSV50_Kfz_MobisSo_Ri1;pMSV50_Kfz_MobisSo_Ri2;bSV50_MobisSo_Ri1;bSV50_MobisSo_Ri2;bLkwK50_MobisSo_Ri1;bLkwK50_MobisSo_Ri2;pMSV50_Kfz_W_MobisFr_Ri1;pMSV50_Kfz_W_MobisFr_Ri2;DTV_Kfz_NZB_DiMiDo_Ri1;DTV_Kfz_NZB_DiMiDo_Ri2;bSo_Ri1;bSo_Ri2;bMo_Ri1;bMo_Ri2;bFr_Ri1;bFr_Ri2;bSa_Ri1;bSa_Ri2;Q_P_D;Q_L1_D;Q_L2_D;Q_K_D;Q_P_E;Q_L1_E;Q_L2_E;Q_K_E;Q_P_N;Q_L1_N;Q_L2_N;Q_K_N;Geo_Sequ;Abschnitt_Ast;Station;Ausrichtung;Anmerkungen
7230;9157;Harburg;9;BY;B;25;;8+1;Augsburg;Harburg (Schwaben);S;Donau-Ries;Hoppingen;N;2;;330;194;77;59;12.211;6.118;6.093;13.258;6.674;6.584;12.252;6.198;6.054;8.576;4.111;4.465;;;;;2.026;1.041;984;2.515;1.290;1.225;2.107;1.085;1.022;247;134;113;;;;;16,6;19;17,2;2,9;0,92;0,65;1,07;692;15;143;32,2;769;15,6;458;11,9;1.285;1.263;1.142;924;820;817;698;498;13,5;12,4;11,3;11,2;R II;R II;R I;R II;D;E;E;A;A;A;E;17;;A;8;;E;17;;A;8;;F;15;;B;8;;D;15;;-;;;D;18;;G;18;;81,8;7,7;0,8;1,6;3,1;13,2;8,8;0,3;0,1;79,5;8,2;0,6;1,5;3,6;15,1;10,1;0,3;0,1;80,9;8;0,9;1,8;3,3;13,7;9,1;0,2;0,1;95,5;4,9;1,9;1,5;0,6;1,9;1,1;0,4;0,1;623.738;5.405.465;13.735;6.935;6.800;2.779;1.442;1.337;9.387;4.675;4.712;610;242;367;779;820;763;817;698;632;475;498;15,1;14,1;10,9;14,1;10,6;15,5;0,6;0,4;13.974;7.045;6.929;2.852;1.477;1.376;20,4;21;19,9;48,78986142;10,68469444;;;;;;;;;;;7.223;7.142;0,59;0,67;0,97;0,99;1,11;1,04;0,68;0,69;;;;;;;;;;;;;10;;;;Neue Zählstelle ab März 2012
5924;9288;Karsbach-Höllrich;9;BY;B;27;;8+1;Hammelburg;Höllrich;N;Karlstadt;Heßdorf;S;2;;341;202;81;58;4.971;2.522;2.449;5.173;2.631;2.542;4.969;2.533;2.435;4.285;2.135;2.150;-1;-1,2;-1,3;0,4;505;258;247;623;318;305;536;275;261;63;29;33;-6,4;-7,3;-5,5;8,5;10,2;12;10,8;1,5;0,96;0,88;1,13;288;9,2;46;21,5;319;9,9;194;5,8;537;526;483;490;290;284;254;258;11,5;10,8;10;12;R I;R I;R I;R II;D;C;C;C;B;D;D;8;18;D;8;18;D;8;17;D;8;17;D;8;17;C;;;C;11;14;D;15;;C;15;;G;18;;87;7,2;1,8;1,7;2,8;7,1;4,8;0,3;1,2;85,1;7,8;1,2;1,6;3,3;8,4;5,7;0,3;1,3;86;7,4;1,8;2;3;7,5;5,1;0,2;1,2;96,4;4,3;4,3;1,4;0,4;0,8;0,6;0,3;0,8;560.331;5.550.336;5.322;2.703;2.619;691;351;341;4.137;2.134;2.003;157;94;63;290;272;284;254;254;237;252;258;11,4;0,4;12,7;5,5;12,6;8,4;2,8;0,4;5.361;2.721;2.640;705;358;347;13,1;13,2;13,1;50,10221543;9,84361322;;;;;;;;;;;2.773;2.671;0,84;0,89;0,97;1,03;1,15;1,11;0,77;0,77;;;;;;;;;;;;;120;;;;Baustelle zeitweise in 2012
8424;9949;Lindau-Diepoldsbergtunnel;9;BY;B;31;;8+1;Lindau;Weißensberg;N;Friedrichshafen;Kressbronn;S;2;82,4;348;205;79;64;19.895;10.040;9.855;19.493;9.836;9.657;21.667;10.977;10.690;19.002;9.537;9.465;0,5;-0,2;1,2;1,8;2.333;1.123;1.210;2.884;1.387;1.497;2.402;1.154;1.248;359;178;181;3,5;3,6;1,7;6,7;11,7;14,8;11,1;1,9;1,11;1,03;1,18;1.144;11,4;198;16;1.238;12,3;864;7,5;2.140;1.948;2.069;2.010;1.135;1.014;1.072;1.088;11,3;10,3;9,8;11,5;R I;R I;R I;R II;D;C;C;F;E;D;D;8;18;D;8;18;D;8;18;C;;;E;18;;E;17;;B;12;;C;11;13;D;18;;D;18;;85,9;8,4;1,2;1,3;2,3;8,9;6,8;0,6;1;82,8;8,6;0,9;1,3;2,8;11,4;8,8;0,6;1,1;86,4;8,5;1,4;1,5;2,2;8,3;6,4;0,5;1;96,1;7,5;1,9;1,3;0,4;0,8;0,6;0,7;0,8;551.648;5.269.568;20.043;10.099;9.944;3.121;1.504;1.617;20.288;10.378;9.910;987;459;528;1.135;1.126;1.014;994;1.072;1.054;1.042;1.088;1,9;1,2;5,6;9,2;1,8;2,2;1,3;0,8;19.502;9.818;9.684;3.214;1.550;1.664;16,5;15,8;17,2;47,57746588;9,68678168;;;;;;;;;;;9.757;9.807;0,98;0,95;0,95;0,98;1,18;1,13;1,02;0,98;;;;;;;;;;;;;90;;;;Baustelle zeitweise in 2012
6537;9289;Amberg (w);9;BY;B;85;;8+1;Pegnitz, A9;Sulzbach-Rosenberg;N;Amberg;Amberg;S;3;47,3;175;111;33;31;10.809;5.548;5.261;12.072;6.183;5.889;10.782;5.541;5.241;6.525;3.387;3.138;-1,5;-1,8;-0,7;-2,8;520;263;257;649;328;321;541;274;267;54;27;27;0,5;1,5;-4,6;21,5;4,8;5,4;5;0,8;0,89;0,55;1,05;623;4,9;106;4,3;688;5,5;426;1,7;1.183;1.183;1.061;637;699;699;595;331;13,3;11,9;10,7;9,8;R II;R II;R I;R I;D;E;F;A;A;A;E;17;;B;8;;E;17;;B;8;;D;8;14;B;8;;D;14;;C;11;14;D;18;;C;15;;93,1;5,5;1,1;0,8;2,4;2,2;1,3;0,2;1,3;92,5;5,8;0,8;0,8;2,6;2,5;1,5;0,3;1,4;92,6;5,6;1,2;0,9;2,5;2,3;1,4;0,2;1,4;97,6;3,6;2,5;0,6;0,4;0,4;0,1;0,1;1;701.167;5.483.009;12.351;6.329;6.022;721;364;357;8.701;4.470;4.231;130;68;62;654;699;652;699;595;514;331;327;4,4;5,2;3,4;5,2;6,1;6,4;0,3;0,6;12.637;6.471;6.166;740;374;366;5,9;5,8;5,9;49,46637811;11,77651937;;;;;;;;;;;6.425;6.193;0,57;0,55;1,01;0,99;1,07;1,04;0,72;0,71;;;;;;;;;;;;;20;;;;Gerätedefekt zeitweise in 2013
6741;9290;Roding;9;BY;B;85;;8+1;Cham;Roding;O;Schwandorf;Mitterdorf;W;2;;349;209;79;61;12.944;6.643;6.301;13.734;7.171;6.563;13.177;6.791;6.386;9.941;4.647;5.294;3,1;2,8;4,1;2,1;1.722;871;851;2.149;1.092;1.057;1.775;905;869;194;73;121;1,5;1,8;0,1;-2,2;13,3;15,6;13,5;2;0,96;0,71;1,05;736;12,4;145;22;831;13,1;451;9;1.341;1.321;1.213;1.073;790;779;683;599;11,9;10,9;10,1;11,3;R I;R I;R I;R II;E;C;C;C;A;B;D;8;17;B;8;;E;17;;D;8;17;E;16;;D;7;14;C;11;13;C;11;17;F;14;;D;18;;84,3;6,8;0,9;1,5;3,5;9,6;6,5;0,3;0,9;81,8;7,5;0,6;1,5;4;11,3;7,7;0,3;1;84;6,8;1;1,7;3,6;9,7;6,6;0,2;0,9;96,5;3,7;2,1;1,1;0,5;1,3;0,9;0,2;0,4;755.700;5.456.037;14.197;7.375;6.822;2.360;1.186;1.174;10.640;5.595;5.044;545;344;201;790;669;779;650;683;589;578;599;10;13,5;11,9;11,1;12,6;1,7;0,2;0,7;14.325;7.464;6.862;2.430;1.221;1.209;17;16,4;17,6;49,20372508;12,51057928;;;;;;;;;;;7.610;7.074;0,62;0,78;0,93;1,03;1,13;0,99;0,73;0,7;;;;;;;;;;;;;10;;;;Hochwasser im Juni 2013
5733;9210;Stockheim-Haßlach (n);9;BY;B;85;;8+1;Ludwigsstadt;Kronach;N;Kronach;Neuhaus;S;2;6,4;29;25;0;4;10.903;5.343;5.560;12.231;6.010;6.221;11.092;5.472;5.620;6.118;2.894;3.224;-2,9;-2,3;-3,7;-6,3;766;397;369;964;504;459;778;400;378;74;25;48;-9,4;-8,4;-13,6;-9,4;7;7,9;7;1,2;0,91;0,5;1,07;627;7;109;7,8;700;7,6;409;3,5;1.178;1.178;1.041;646;631;631;560;340;11,8;10,5;10,2;10,5;R I;R I;R I;R II;D;E;D;A;A;A;E;17;;D;7;17;E;17;;D;7;17;E;17;;D;7;15;D;12;;F;11;;D;18;;C;15;;92,3;5,5;0,1;0,7;2,8;3,9;2,6;0,3;0;91,4;5,6;0,1;0,7;3,1;4,4;3;0,3;0;92,2;5,8;0,1;0,7;2,9;3,8;2,5;0,3;0,1;98,5;3,4;0,1;0,3;0,5;0,6;0,4;0,2;0;663.351;5.573.292;12.505;6.160;6.346;1.062;554;509;9.121;4.446;4.675;198;105;94;631;594;631;594;560;520;304;340;3,5;5,4;3,5;5,4;4,8;6;0,3;0,9;12.765;6.280;6.484;1.099;575;524;8,6;9,2;8,1;50,28911552;11,29319565;;;;;;;;;;;6.197;6.359;0,48;0,53;0,95;1,01;1,07;1,06;0,71;0,73;;;;;;;;;;;;;40;;;;Baustelle zeitweise in 2013 und zeitweise in 2012
5733;9209;Stockheim-Haßlach (s);9;BY;B;85;;8+1;Ludwigsstadt;Stockheim;N;Kronach;Kronach;S;2;6,3;25;21;0;4;12.470;6.067;6.403;13.966;6.805;7.161;12.614;6.167;6.447;7.168;3.414;3.754;-0,7;-0,3;-2,1;-1,2;977;506;471;1.230;643;587;991;509;482;94;37;57;-9,6;-8,5;-14,4;-1,9;7,8;8,8;7,9;1,3;0,9;0,51;1,06;714;7,8;131;7,7;796;8,6;469;3,9;1.365;1.364;1.196;736;784;784;674;396;12,2;10,9;10,9;10,5;R II;R II;R I;R II;D;E;E;A;A;A;E;17;;B;7;;E;17;;B;7;;E;15;;B;7;;D;12;;F;11;;C;15;;C;15;;91,3;5,9;0,1;0,9;3;4,4;3;0,5;0;90,2;6;0,2;1;3,3;5;3,4;0,5;0;91,2;6,2;0,1;0,9;3,1;4,3;2,8;0,4;0,1;98,3;3,8;0,1;0,4;0,7;0,4;0,3;0,2;0;663.501;5.573.215;14.379;7.006;7.373;1.360;707;653;9.854;4.836;5.018;230;123;106;768;784;768;784;674;662;356;396;6,1;5;6,1;5;6,1;5,4;0,8;0,3;14.677;7.148;7.529;1.407;734;673;9,6;10,3;8,9;50,28837709;11,2952664;;;;;;;;;;;7.044;7.394;0,5;0,53;0,96;1,02;1,06;1,05;0,68;0,67;;;;;;;;;;;;;30;;;;Baustelle zeitweise in 2013 und zeitweise in 2012
5733;9206;Stockheim-Haßlach (w);9;BY;B;89;;8+1;Kronach;Grafenau;W;Sonneberg;Schönberg;O;2;0;42;35;0;7;7.609;3.894;3.714;8.540;4.377;4.163;7.689;3.928;3.762;4.320;2.201;2.118;-3,8;-3,5;-5,2;-3,6;568;284;283;714;357;357;582;292;290;49;26;23;-12,5;-11,9;-15,8;-2,2;7,5;8,4;7,6;1,1;0,9;0,5;1,05;436;7,6;80;5,7;491;8,4;268;3,5;927;927;805;465;557;557;458;239;14,3;12,7;11,7;10,9;R I;R I;R I;R I;D;E;E;A;A;A;B;7;;F;17;;B;7;;F;17;;B;7;;D;7;15;B;11;;B;11;;C;15;;C;15;;91,4;6,2;0,6;1,1;3,1;4;2,6;0,4;0;90,5;6,5;0,4;1,2;3,4;4,5;3;0,5;0;91,1;6,5;0,6;1,4;3,1;4;2,6;0,4;0;98,3;3,3;1,2;0,6;0,7;0,4;0,2;0,1;0;663.374;5.573.184;8.833;4.523;4.309;798;398;399;5.796;2.966;2.830;104;55;49;557;512;557;512;458;442;239;231;4,1;4,9;4,1;4,9;4,1;5,9;2,9;0,9;9.015;4.620;4.395;822;410;411;9,1;8,9;9,4;50,28813905;11,29346755;;;;;;;;;;;4.553;4.358;0,5;0,5;0,99;0,96;1,06;1,03;0,65;0,65;;;;;;;;;;;;;30;;;;Baustelle zeitweise in 2013 und zeitweise in 2012
5734;9305;Kronach (O);9;BY;B;173;;8+1;Kronach;Höfles;S;Oberrodach;Unterrodach;N;2;64;147;99;23;25;13.554;6.799;6.755;14.835;7.445;7.390;13.912;6.950;6.962;8.715;4.397;4.318;1,9;1,3;3,9;0,8;1.531;763;768;1.905;952;953;1.605;792;813;157;81;75;2,1;2,7;0,3;-11,8;11,3;12,8;11,5;1,8;0,94;0,61;1,09;785;10,8;125;17,9;880;11,6;500;6,3;1.464;1.456;1.308;942;936;935;772;485;13,9;12,7;11,1;11;R II;R II;R I;R I;D;E;E;C;A;A;F;17;;A;8;;F;17;;B;8;;E;14;;B;8;;F;13;;F;11;;D;18;;C;15;;87,5;5,6;0,9;1;4,1;6,6;3,6;0,6;0,1;86;5,9;0,7;1;4,7;7,5;4,2;0,7;0,1;87,2;5,6;1;1,1;4,2;6,8;3,6;0,6;0,1;97,2;3,8;2,3;0,9;0,6;1;0,5;0,2;0,1;669.857;5.568.222;15.321;7.671;7.650;2.128;1.058;1.070;11.051;5.582;5.469;365;193;172;889;936;880;935;772;709;485;462;8,7;11,4;10;10,8;10,1;9,9;1,6;0,6;15.488;7.764;7.724;2.177;1.086;1.091;14,1;14;14,1;50,24172399;11,38217534;;;;;;;;;;;7.734;7.697;0,6;0,61;1,03;1,05;1,09;1,08;0,74;0,72;;;;;;;;;;;;;50;;;;Gerätedefekt zeitweise in 2013 und Baustelle zeitweise in 2012
5833;9572;Marktzeuln-Zettlitz (o);9;BY;B;173;;8+1;Hof;Kronach;O;Bamberg;Lichtenfels;W;2;43,9;90;59;17;14;10.398;5.298;5.100;11.217;5.714;5.503;10.371;5.279;5.092;7.629;3.896;3.733;-4,6;-4,3;-4;-7,4;1.089;582;507;1.349;721;627;1.114;598;516;169;88;81;-12,6;-11,4;-16;-22,1;10,5;12;10,7;2,2;0,92;0,68;1,06;595;10,4;110;11,8;635;11,7;475;5,1;1.239;1.199;1.082;826;689;668;569;465;13;11,7;11,2;11,9;R I;R I;R II;R I;D;B;C;A;B;B;D;9;17;D;9;18;B;9;;D;9;18;D;9;17;D;9;17;E;16;;E;16;;F;15;;C;16;;88;6,9;0,7;1;4,4;5,9;3,8;0,2;0,6;86,4;7,2;0,6;1;5;6,8;4,4;0,2;0,6;87,5;7,1;0,7;1,1;4,5;6,1;3,9;0,2;0,6;96,4;5,3;1,2;0,8;1,2;0,9;0,4;0,1;0,6;656.185;5.558.890;11.499;5.874;5.626;1.481;796;685;8.533;4.264;4.268;345;170;176;689;624;668;593;563;569;465;398;11,5;8;8,8;8,9;8,2;10,2;1,5;1,5;11.683;5.967;5.715;1.525;818;707;13,1;13,7;12,4;50,16162666;11,18675095;;;;;;;;;;;5.946;5.561;0,72;0,7;1,03;0,99;1,02;1,11;0,72;0,77;;;;;;;;;;;;;40;;;;Gerätedefekt zeitweise in 2013 und Baustelle zeitweise in 2012
5833;9571;Marktzeuln-Zettlitz (w);9;BY;B;173;;8+1;Hof;Kronach;O;Bamberg;Lichtenfels;W;2;43,6;101;63;24;14;12.854;6.274;6.580;13.959;6.844;7.115;12.815;6.327;6.488;9.124;4.258;4.866;-1,5;-1,4;-1,5;-2,6;1.550;756;795;1.904;934;970;1.599;779;820;277;115;162;-4,7;-4,8;-7,1;9,4;12,1;13,6;12,5;3;0,92;0,67;1,08;725;11,7;157;15,4;780;12,8;560;7,1;1.300;1.288;1.206;902;735;725;658;487;11,7;10,6;10,4;10;R I;R I;R I;R II;E;E;D;A;A;B;E;17;;B;8;;E;17;;D;8;17;E;15;;C;;;E;16;;C;11;14;D;18;;C;15;;86,1;6,9;0,6;0,9;4,8;7;4,2;0,2;0,9;84,5;7,2;0,6;0,9;5,4;8;4,8;0,2;0,9;85,6;7;0,6;1,1;5;7,2;4,4;0,2;0,9;95,5;5,1;1,1;0,8;1,8;1,1;0,5;0,2;0,7;655.939;5.558.599;14.288;7.014;7.274;2.090;1.021;1.069;10.578;5.216;5.362;530;272;258;735;675;725;672;658;586;435;487;11,3;9,6;11;13,2;10,5;10,1;0,9;1,6;14.550;7.132;7.419;2.147;1.051;1.096;14,8;14,7;14,8;50,15907354;11,18318646;;;;;;;;;;;6.870;7.268;0,63;0,7;0,94;1,02;1,11;1,05;0,75;0,73;;;;;;;;;;;;;30;;;;Gerätedefekt zeitweise in 2013 und Baustelle zeitweise in 2012
5426;9108;Fladungen;9;BY;B;285;;8+1;Reichenhausen;Rednitzhembach;N;Fladungen;Roth;S;2;19,6;356;215;79;62;829;407;423;860;423;437;879;434;446;661;315;347;-18;-17;-16,4;-24,5;42;23;19;50;28;22;50;28;22;7;3;4;-33,7;-34,3;-33,5;-25,1;5,1;5,8;5,7;1;1,02;0,74;1,12;48;4,9;8;7,6;53;5,3;32;2,7;123;103;101;116;75;70;68;59;18,4;16;15,7;18,7;R I;R II;R I;R I;B;A;A;E;B;B;F;17;;A;7;;F;17;;A;7;;F;15;;A;7;;H;18;;D;16;;F;15;;G;18;;90,4;6,4;2,3;1,5;2,4;2,4;1,4;0,3;2,9;89,4;7,2;1,3;1,6;2,9;2,7;1,5;0,3;3,2;90;6,4;2,9;1,6;2,5;2,9;1,6;0,3;2,7;96;2,9;5,5;0,9;0,4;0,4;0,3;0,1;2,2;580.646;5.599.230;908;446;461;58;32;26;662;331;332;11;6;5;75;72;69;70;68;56;59;59;4;1,4;2,9;2,9;1,5;3,6;0;0;898;441;457;57;32;25;6,4;7,3;5,5;50,53944787;10,13809284;;;;;;;;;;;424;439;0,76;0,84;0,91;1,04;1,12;1,04;0,75;0,74;;;;;;;;;;;;;10;;;;
6027;9291;Kolitzheim-Oberspiesheim;9;BY;B;286;;8+1;Schweinfurt;Oberwiesheim;N;Gerolzhofen;Alitzheim;S;3;;277;159;70;48;8.556;4.364;4.191;9.559;4.881;4.678;8.543;4.386;4.157;5.139;2.569;2.570;1,1;1,6;0,1;-1,2;927;466;461;1.149;579;570;968;489;479;114;49;66;12,5;13,1;9,9;8,1;10,8;12;11,3;2,2;0,89;0,54;1,05;484;10;102;19,2;534;10,5;332;7,1;961;951;815;540;661;661;470;278;15,1;13,5;11,3;10,8;R I;R I;R II;R I;D;F;E;A;A;A;A;8;;F;17;;A;8;;F;17;;A;8;;E;15;;D;14;;G;15;;D;18;;C;15;;86,9;6,3;0,5;1,3;2,6;8;5,5;0,3;1;85,7;6,7;0,3;1,3;2,9;8,9;6,1;0,3;1;86,2;6,4;0,6;1,4;2,6;8,5;5,9;0,2;1;96,2;4,2;1;1;0,6;1,4;1,1;0,2;0,6;591.778;5.533.858;9.809;5.019;4.790;1.267;639;628;6.759;3.440;3.319;300;150;150;661;542;661;541;458;470;278;271;5,6;5,2;5,6;4,6;7,9;4,7;1,8;1,5;10.033;5.124;4.909;1.298;655;644;12,9;12,8;13,1;49,95001461;10,27930126;;;;;;;;;;;5.229;4.943;0,53;0,57;0,97;1,01;1,07;1,04;0,69;0,7;;;;;;;;;;;;;10;;;;Gerätedefekt zeitweise in 2013
5832;9237;Untersiemau (W);9;BY;B;289;;8+1;Lichtenfels;Lichtenfels;S;Coburg;Untersiemau;N;2;;328;196;75;57;8.184;4.191;3.993;9.057;4.627;4.431;8.052;4.118;3.934;5.361;2.792;2.569;3,6;2,9;5,5;3,3;556;286;270;688;353;335;591;303;288;59;34;26;2,4;1,7;4,8;-11,8;6,8;7,6;7,3;1,1;0,89;0,58;1,04;476;6,7;72;8;528;7,5;319;2,5;1.061;1.061;824;551;596;596;448;305;14,9;13,5;10,9;10,9;R II;R II;R I;R I;C;E;F;A;A;A;D;8;17;A;8;;D;8;17;B;8;;D;8;14;A;8;;D;14;;E;18;;F;15;;D;18;;91,4;7,3;0,3;0,6;3,3;3,3;2,2;0,2;1,2;90,6;7,6;0,2;0,6;3,7;3,7;2,5;0,2;1,2;90,8;7,5;0,3;0,7;3,6;3,6;2,3;0,2;1,2;97,3;5,4;0,5;0,5;0,5;0,4;0,2;0,2;1;643.061;5.558.911;9.329;4.758;4.570;771;394;377;6.174;3.195;2.979;137;76;61;523;596;519;596;448;407;305;275;3,4;5,7;3,3;5,7;6;7,4;0,7;0;9.544;4.868;4.676;785;401;384;8,2;8,2;8,2;50,16512452;11,00313071;;;;;;;;;;;4.933;4.738;0,59;0,57;0,98;0,98;1,05;1,05;0,67;0,65;;;;;;;;;;;;;10;;;;
5833;9573;Zettlitz Süd;9;BY;B;289;;8+1;Kulmbach;Horb a. Main;O;Lichtenfels;Zettlitz;W;2;0,1;102;64;24;14;9.351;4.691;4.661;10.360;5.224;5.136;9.307;4.697;4.610;5.955;2.858;3.097;-5,5;-4,6;-8,5;-5,7;1.146;558;588;1.420;699;721;1.163;561;602;187;73;114;-7,4;-6,5;-12,6;6;12,3;13,7;12,5;3,1;0,9;0,59;1,07;530;12,2;110;12,3;594;13,3;336;6,5;986;980;848;595;523;521;452;304;11,1;10;9,6;10,6;R I;R I;R I;R I;D;D;C;A;A;B;D;8;17;D;8;17;D;8;17;D;8;17;D;8;15;D;8;15;A;;;C;11;14;C;15;;C;15;;85,6;6,3;0,7;0,9;6,7;5,3;3,1;0,3;1,2;84,1;6,6;0,5;0,9;7,4;5,9;3,5;0,4;1,3;85,2;6,5;0,7;1;6,8;5,4;3,2;0,3;1,3;95,3;4,6;1,4;0,8;2,2;0,8;0,4;0,2;0,8;656.179;5.558.719;10.532;5.320;5.212;1.545;757;787;7.880;3.935;3.944;416;201;215;523;486;521;483;452;412;304;304;11,1;10,5;11,9;12,4;12,8;14,6;1,3;13,2;10.779;5.443;5.336;1.596;786;811;14,8;14,4;15,2;50,16008592;11,18659692;;;;;;;;;;;5.318;5.159;0,55;0,62;0,98;0,99;1,05;1,08;0,74;0,75;;;;;;;;;;;;;20;;;;Gerätedefekt zeitweise in 2013 und Baustelle zeitweise in 2012
